RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,RejectionTime,Answer.words4,ApprovalTime,Description,Last30DaysApprovalRate,AutoApprovalTime,Input.sentence4,Input.sentence5,Input.sentence1,Input.sentence2,Input.sentence3,AssignmentStatus,Answer.words5,NumberOfSimilarHITs,AssignmentId,WorkTimeInSeconds,Input.docid1,HITTypeId,Input.docid3,Input.docid2,Input.docid5,Expiration,Reward,Approve,LifetimeInSeconds,Input.sentenceid2,Input.sentenceid5,Input.sentenceid4,Input.sentenceid3,AutoApprovalDelayInSeconds,MaxAssignments,Answer.score3,Answer.score2,Answer.score1,Answer.score5,Answer.score4,SubmitTime,Input.sentenceid1,Keywords,Answer.words1,Answer.words2,Answer.words3,Last7DaysApprovalRate,LifetimeApprovalRate,Input.docid4
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ANT2V756NAX5X,,Mon Apr 17 18:31:16 PDT 2017,432000,Sun Apr 23 08:44:41 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,,The information,Tue Apr 25 10:59:52 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 08:46:15 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Approved,Affiliates,,3JAOYWH7VJPWIAYVBCAXN0EB47S9LG,94,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,4,1,3,1,3,Sun Apr 23 08:46:15 PDT 2017,36143,"vague, ambiguous, privacy policy","May, software",Of what,"Whom, may",0% (0/0),91% (148/162),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AW1P4AWHX1P0Z,,Mon Apr 17 18:31:16 PDT 2017,432000,Thu Apr 27 06:39:35 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,,"inaccuracies,  information",Mon May 01 20:28:13 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu May 04 06:40:40 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Approved,partners and affiliates,,3K2755HG5TOML81G1HC1EJSHY68DF3,65,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,5,2,1,1,5,Thu Apr 27 06:40:40 PDT 2017,36143,"vague, ambiguous, privacy policy",information,personally identifiable information,"whom , information",0% (0/0),22% (2/9),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A75LI1W5A53TF,Not vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Sat Apr 22 18:34:35 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,Tue Apr 25 10:59:43 PDT 2017,Information,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 18:36:03 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Rejected,{},,3PZDLQMM0U6SFMJQDQ2JAUGA4RGC2L,88,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,4,2,4,1,1,Sat Apr 22 18:36:03 PDT 2017,36143,"vague, ambiguous, privacy policy","Information, software",Personally identifiable information,"Whom, information",0% (0/0),0% (0/1),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:16 PDT 2017,432000,Fri Apr 21 10:43:54 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,,{},Tue Apr 25 10:59:25 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 10:45:50 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Approved,"partners, affiliates",,3RGU30DZTBT5U4TPX02PC7730DEMJ2,116,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,2,1,2,3,1,Fri Apr 21 10:45:50 PDT 2017,36143,"vague, ambiguous, privacy policy",may,{},may,100% (4/4),100% (786/786),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3OWGVIP4VYSPV,"Missed vague terms, like ""most""",Mon Apr 17 18:31:16 PDT 2017,432000,Fri Apr 21 17:02:30 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,Tue Apr 25 10:59:40 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",45% (5/11),Fri Apr 28 17:03:01 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Rejected,{},,3UN61F00HXAOKLRWD6UCXWI8O01R5U,31,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,1,1,1,1,1,Fri Apr 21 17:03:01 PDT 2017,36143,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),91% (422/466),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1HI15F3OHVXO3,Not vague terms.,Mon Apr 17 18:31:16 PDT 2017,432000,Thu Apr 20 05:15:06 PDT 2017,3P520RYKCHRDDTLJRYKFEN98FJJU5R,,Tue Apr 25 10:59:09 PDT 2017,personalized web,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu Apr 27 05:21:37 PDT 2017,Advertising : Care2 's goal in collecting personal and demographic information is to provide our members with the most personalized web experience possible and our advertisers with an efficient means to reach the right audience .,"By knowing about you , Care2 can deliver more relevant content and advertisements ( e.g . banner ads ) , and hence better service , to you .",Your personal information is used to set up your Care2 account and to allow you to use many Care2 member services .,Members may also supply additional information for special site services such as My Care2 and Biorhythms .,"Care2 may also ask for demographic information , such as your education level , occupation and industry .",Rejected,relevant content,,32RIADZISTPIPHN9EQB7IEHQA2AS4R,391,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Mon May 08 20:28:06 PDT 2017,$0.05,,,36173,36178,36177,36174,604800,8,4,4,3,4,3,Thu Apr 20 05:21:37 PDT 2017,36172,"vague, ambiguous, privacy policy","personal information, care2 account","additional information,biorhymes","demographic information, industry",0% (0/0),0% (0/1),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ANT2V756NAX5X,,Mon Apr 17 18:31:16 PDT 2017,432000,Sat Apr 22 14:22:52 PDT 2017,3P520RYKCHRDDTLJRYKFEN98FJJU5R,,,Efficient,Tue Apr 25 10:59:51 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 14:24:31 PDT 2017,Advertising : Care2 's goal in collecting personal and demographic information is to provide our members with the most personalized web experience possible and our advertisers with an efficient means to reach the right audience .,"By knowing about you , Care2 can deliver more relevant content and advertisements ( e.g . banner ads ) , and hence better service , to you .",Your personal information is used to set up your Care2 account and to allow you to use many Care2 member services .,Members may also supply additional information for special site services such as My Care2 and Biorhythms .,"Care2 may also ask for demographic information , such as your education level , occupation and industry .",Approved,"About, more,",,32RIADZISTPIPHN9EQB7IEHQA8KS4D,99,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Mon May 08 20:28:06 PDT 2017,$0.05,,,36173,36178,36177,36174,604800,8,2,3,3,2,2,Sat Apr 22 14:24:31 PDT 2017,36172,"vague, ambiguous, privacy policy",Many,May also,May,0% (0/0),91% (148/162),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AULWVEW978N1K,Not vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Sun Apr 23 17:11:30 PDT 2017,3P520RYKCHRDDTLJRYKFEN98FJJU5R,,Tue Apr 25 10:59:55 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 17:12:30 PDT 2017,Advertising : Care2 's goal in collecting personal and demographic information is to provide our members with the most personalized web experience possible and our advertisers with an efficient means to reach the right audience .,"By knowing about you , Care2 can deliver more relevant content and advertisements ( e.g . banner ads ) , and hence better service , to you .",Your personal information is used to set up your Care2 account and to allow you to use many Care2 member services .,Members may also supply additional information for special site services such as My Care2 and Biorhythms .,"Care2 may also ask for demographic information , such as your education level , occupation and industry .",Rejected,"you, relevant",,37U1UTWH9W7773AYB41F9GSZQUI8R1,60,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Mon May 08 20:28:06 PDT 2017,$0.05,,,36173,36178,36177,36174,604800,8,1,3,2,2,1,Sun Apr 23 17:12:30 PDT 2017,36172,"vague, ambiguous, privacy policy",personal information,additional information,{},0% (0/0),88% (28/32),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:16 PDT 2017,432000,Fri Apr 21 10:09:59 PDT 2017,3P520RYKCHRDDTLJRYKFEN98FJJU5R,,,{},Tue Apr 25 10:59:23 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 10:12:00 PDT 2017,Advertising : Care2 's goal in collecting personal and demographic information is to provide our members with the most personalized web experience possible and our advertisers with an efficient means to reach the right audience .,"By knowing about you , Care2 can deliver more relevant content and advertisements ( e.g . banner ads ) , and hence better service , to you .",Your personal information is used to set up your Care2 account and to allow you to use many Care2 member services .,Members may also supply additional information for special site services such as My Care2 and Biorhythms .,"Care2 may also ask for demographic information , such as your education level , occupation and industry .",Approved,{},,39U1BHVTDMCYMLHK3CBEIEL6YNLT3T,121,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Mon May 08 20:28:06 PDT 2017,$0.05,,,36173,36178,36177,36174,604800,8,2,2,2,1,1,Fri Apr 21 10:12:00 PDT 2017,36172,"vague, ambiguous, privacy policy",personal information,additional,may,100% (4/4),100% (786/786),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AD8MTB9V5VC9R,,Mon Apr 17 18:31:16 PDT 2017,432000,Thu Apr 20 11:51:14 PDT 2017,3P520RYKCHRDDTLJRYKFEN98FJJU5R,,,possible,Tue Apr 25 10:59:45 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu Apr 27 11:52:54 PDT 2017,Advertising : Care2 's goal in collecting personal and demographic information is to provide our members with the most personalized web experience possible and our advertisers with an efficient means to reach the right audience .,"By knowing about you , Care2 can deliver more relevant content and advertisements ( e.g . banner ads ) , and hence better service , to you .",Your personal information is used to set up your Care2 account and to allow you to use many Care2 member services .,Members may also supply additional information for special site services such as My Care2 and Biorhythms .,"Care2 may also ask for demographic information , such as your education level , occupation and industry .",Approved,"more relevant, better",,3A1COHJ8NKGUI9WVFZPLVCQT3D8H8L,100,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Mon May 08 20:28:06 PDT 2017,$0.05,,,36173,36178,36177,36174,604800,8,1,1,1,2,1,Thu Apr 20 11:52:54 PDT 2017,36172,"vague, ambiguous, privacy policy",many,may,may,0% (0/0),96% (22/23),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1EIBL2B06W1D7,,Mon Apr 17 18:31:16 PDT 2017,432000,Tue May 02 06:08:11 PDT 2017,3P520RYKCHRDDTLJRYKFEN98FJJU5R,,,"personal and demographic information, right audience",Sun May 07 11:50:53 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 09 09:49:18 PDT 2017,Advertising : Care2 's goal in collecting personal and demographic information is to provide our members with the most personalized web experience possible and our advertisers with an efficient means to reach the right audience .,"By knowing about you , Care2 can deliver more relevant content and advertisements ( e.g . banner ads ) , and hence better service , to you .",Your personal information is used to set up your Care2 account and to allow you to use many Care2 member services .,Members may also supply additional information for special site services such as My Care2 and Biorhythms .,"Care2 may also ask for demographic information , such as your education level , occupation and industry .",Approved,"relevant content, better service",,3L4PIM1GQU1MM91GO8Z98TG1KT8RYQ,13267,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Mon May 08 20:28:06 PDT 2017,$0.05,,,36173,36178,36177,36174,604800,8,4,2,4,4,4,Tue May 02 09:49:18 PDT 2017,36172,"vague, ambiguous, privacy policy","personal information, member services","additional information, special site services",demographic information,0% (0/0),100% (5/5),344
